"kval.0","kval.0.001","kval.0.002","kval.0.003","kval.0.004","kval.0.005","kval.0.006","kval.0.007","kval.0.008","kval.0.009","kval.0.01","kval.0.011","kval.0.012","kval.0.013","kval.0.014","kval.0.015","kval.0.016","kval.0.017","kval.0.018","kval.0.019","kval.0.02","kval.0.021","kval.0.022","kval.0.023","kval.0.024","kval.0.025","kval.0.026","kval.0.027","kval.0.028","kval.0.029","kval.0.03","kval.0.031","kval.0.032","kval.0.033","kval.0.034","kval.0.035","kval.0.036","kval.0.037","kval.0.038","kval.0.039","kval.0.04","kval.0.041","kval.0.042","kval.0.043","kval.0.044","kval.0.045","kval.0.046","kval.0.047","kval.0.048","kval.0.049","kval.0.05","kval.0.051","kval.0.052","kval.0.053","kval.0.054","kval.0.055","kval.0.056","kval.0.057","kval.0.058","kval.0.059","kval.0.06","kval.0.061","kval.0.062","kval.0.063","kval.0.064","kval.0.065","kval.0.066","kval.0.067","kval.0.068","kval.0.069","kval.0.07","kval.0.071","kval.0.072","kval.0.073","kval.0.074","kval.0.075","kval.0.076","kval.0.077","kval.0.078","kval.0.079","kval.0.08","kval.0.081","kval.0.082","kval.0.083","kval.0.084","kval.0.085","kval.0.086","kval.0.087","kval.0.088","kval.0.089","kval.0.09","kval.0.091","kval.0.092","kval.0.093","kval.0.094","kval.0.095","kval.0.096","kval.0.097","kval.0.098","kval.0.099","kval.0.101","kval.0.102","kval.0.103","kval.0.104","kval.0.105","kval.0.106","kval.0.107","kval.0.108","kval.0.109","kval.0.11","kval.0.111","kval.0.112","kval.0.113","kval.0.114","kval.0.115","kval.0.116","kval.0.117","kval.0.118","kval.0.119","kval.0.12","kval.0.121","kval.0.122","kval.0.123","kval.0.124","kval.0.125","kval.0.126","kval.0.127","kval.0.128","kval.0.129","kval.0.13","kval.0.131","kval.0.132","kval.0.133","kval.0.134","kval.0.135","kval.0.136","kval.0.137","kval.0.138","kval.0.139","kval.0.14","kval.0.141","kval.0.142","kval.0.143","kval.0.144","kval.0.145","kval.0.146","kval.0.147","kval.0.148","kval.0.149","kval.0.15","kval.0.151","kval.0.152","kval.0.153","kval.0.154","kval.0.155","kval.0.156","kval.0.157","kval.0.158","kval.0.159","kval.0.16","kval.0.161","kval.0.162","kval.0.163","kval.0.164","kval.0.165","kval.0.166","kval.0.167","kval.0.168","kval.0.169","kval.0.17","kval.0.171","kval.0.172","kval.0.173","kval.0.174","kval.0.175","kval.0.176","kval.0.177","kval.0.178","kval.0.179","kval.0.18","kval.0.181","kval.0.182","kval.0.183","kval.0.184","kval.0.185","kval.0.186","kval.0.187","kval.0.188","kval.0.189","kval.0.19","kval.0.191","kval.0.192","kval.0.193","kval.0.194","kval.0.195","kval.0.196","kval.0.197","kval.0.198","kval.0.199","kval.0.2"
0.0001333400013336,0.000186374155400026,0.000260603758730471,0.000364537399646688,0.00051011150201635,0.000714073355024148,0.00099992022328253,0.00140061464413173,0.00196237908070856,0.00274998320253571,0.00385407845350425,0.00540130673035535,0.00756809988391669,0.0105992531101828,0.0148323990735936,0.0207292222408447,0.0289132355447964,0.0402115039156357,0.055692802938791,0.0766861535888731,0.104751050489914,0.141556732080838,0.188622541992784,0.246895265928246,0.316215989267669,0.394854959257836,0.479393684068731,0.56517452806481,0.647260425950923,0.721518875199675,0.785356970265623,0.837873554479595,0.879532301079408,0.91163242090208,0.935816595894739,0.95372842842076,0.966826632608693,0.976315053832123,0.983141197142839,0.988027282047856,0.991511765723449,0.993989945717846,0.995748880947226,0.996995426186435,0.997877821646162,0.998501881562317,0.998942919253483,0.999254425798775,0.999474333307049,0.999629508444712,0.999738962790867,0.999816139535477,0.999870538689715,0.999908870281596,0.999935871620152,0.999954885937045,0.9999682717698,0.999977692418528,0.999984320502161,0.999988982451465,0.999992260534124,0.99999456486719,0.99999618422822,0.999997321895298,0.999998120919075,0.999998681937477,0.999999075729811,0.999999352061051,0.999999545910741,0.999999681858619,0.999999777171535,0.999999843975595,0.999999890784183,0.999999923572535,0.999999946533215,0.9999999626071,0.999999973856455,0.999999981727001,0.999999987231938,0.999999991081133,0.999999993771783,0.999999995652027,0.999999996965558,0.999999997882909,0.99999999852338,0.999999998970406,0.99999999928232,0.999999999499892,0.999999999651611,0.999999999757377,0.999999999831086,0.999999999882438,0.999999999918203,0.999999999943106,0.999999999960439,0.9999999999725,0.99999999998089,0.999999999986724,0.99999999999078,0.999999999993599,0.999999999995557,0.999999999996918,0.999999999997862,0.999999999998517,0.999999999998972,0.999999999999288,0.999999999999507,0.999999999999658,0.999999999999764,0.999999999999836,0.999999999999887,0.999999999999922,0.999999999999946,0.999999999999962,0.999999999999974,0.999999999999982,0.999999999999988,0.999999999999991,0.999999999999994,0.999999999999996,0.999999999999997,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000112829444142161,0.000157701200715793,0.000220505139240276,0.000308440105578499,0.00043160589111695,0.000604174627111292,0.00084603417343863,0.00118509134627929,0.00166049474576947,0.00232713334985639,0.00326189305975423,0.00457231152433497,0.00640845632930041,0.00897903825312496,0.0125728938454623,0.0175868830880038,0.0245606538958794,0.0342170889570332,0.0475036993254124,0.065623585993896,0.0900338595225293,0.122375355024174,0.164285995152062,0.217056597647446,0.281136655889865,0.355603939910901,0.437840006280764,0.523689400650262,0.608203388882714,0.68672852295244,0.75586370778383,0.813902558148472,0.860708725212665,0.897247219689532,0.925050603323893,0.945797017533419,0.96105150140283,0.972146077777236,0.98015061963246,0.985891898465242,0.989992170085315,0.992911251623303,0.994984580451998,0.996454642348162,0.997495597569696,0.998231953955151,0.998752424739759,0.999120064637171,0.999379610056121,0.999562757716876,0.999691942038713,0.999783028737998,0.999847230698144,0.999892468114711,0.999924332759386,0.999946770856467,0.999962566280697,0.999973682233991,0.999981502715517,0.99998700309215,0.999990870535903,0.999993589030707,0.999995499350443,0.999996841363364,0.999997783861204,0.999998445585316,0.999998910043212,0.999999235946222,0.99999946456023,0.999999624880915,0.999999737276261,0.999999816049542,0.999999871242182,0.999999909901554,0.999999936972263,0.999999955922532,0.999999969184314,0.999999978462411,0.999999984951536,0.999999989488691,0.999999992660088,0.999999994876179,0.999999996424259,0.999999997505367,0.999999998260134,0.99999999878691,0.999999999154451,0.999999999410815,0.999999999589576,0.999999999714188,0.999999999801027,0.999999999861523,0.999999999903656,0.99999999993299,0.999999999953407,0.999999999967613,0.999999999977495,0.999999999984367,0.999999999989143,0.999999999992463,0.999999999994769,0.999999999996371,0.999999999997483,0.999999999998255,0.99999999999879,0.999999999999162,0.999999999999419,0.999999999999598,0.999999999999722,0.999999999999807,0.999999999999867,0.999999999999908,0.999999999999936,0.999999999999956,0.99999999999997,0.999999999999979,0.999999999999985,0.99999999999999,0.999999999999993,0.999999999999995,0.999999999999997,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.54652489289652e-05,0.000133427275690329,0.000186559034168825,0.000260950442691222,0.000365145993404268,0.000511136562307509,0.000715751565738359,0.00100261151953959,0.00140486306725134,0.00196900242731825,0.00276020441482876,0.00386971698848446,0.00542505507826336,0.00760391890680672,0.0106529290336885,0.0149123119765928,0.020847374034347,0.0290865607613174,0.04046341339342,0.0560547476164377,0.0771986924845798,0.105463438119888,0.142523501198102,0.189895328942161,0.248508989560941,0.31817129521077,0.397103243910839,0.481834013543258,0.567668781397209,0.649663243518733,0.723709439688344,0.787259016768598,0.83945845649467,0.880809433052186,0.912634680655872,0.936587229569939,0.954311816978213,0.967263115447413,0.97663875045714,0.983379656898314,0.988202063501239,0.991639377241712,0.994082836209529,0.995816335404285,0.997044314543822,0.997913196912484,0.998527443813575,0.998961368623865,0.999267727436483,0.999483914365523,0.999636403535784,0.99974392083603,0.999819701956496,0.999873096454645,0.999910705424898,0.999937187403673,0.99995582872379,0.999968946865328,0.999978175529507,0.999984666015549,0.999989229410487,0.999992436947774,0.999994690815263,0.999996274096691,0.999997385984335,0.999998166598911,0.999998714478657,0.999999098899136,0.99999936854905,0.999999557638093,0.999999690195665,0.99999978309543,0.999999848182744,0.99999989377064,0.999999925691455,0.99999994803589,0.999999963672247,0.999999974611113,0.999999982261429,0.999999987610231,0.999999991348784,0.999999993961066,0.999999995785827,0.999999997060097,0.999999997949677,0.999999998570515,0.999999999003666,0.999999999305778,0.999999999516431,0.999999999663266,0.999999999765587,0.999999999836866,0.999999999886506,0.999999999921066,0.999999999945118,0.999999999961854,0.999999999973494,0.999999999981588,0.999999999987214,0.999999999991124,0.99999999999384,0.999999999995726,0.999999999997036,0.999999999997945,0.999999999998576,0.999999999999013,0.999999999999316,0.999999999999527,0.999999999999672,0.999999999999773,0.999999999999843,0.999999999999891,0.999999999999925,0.999999999999948,0.999999999999964,0.999999999999975,0.999999999999983,0.999999999999988,0.999999999999992,0.999999999999994,0.999999999999996,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8.07661164920394e-05,0.000112879425853094,0.000157824254358748,0.000220751774983491,0.000308889682194624,0.000432381698937014,0.00060546645559975,0.000848131936259852,0.00118843497423134,0.0016657478976619,0.00233529178920622,0.00327444310112871,0.00459146005634648,0.00643746169636075,0.00902268032618203,0.0126381302485032,0.0176837423147025,0.0247034050791818,0.0344256830033246,0.0478053635964927,0.0660542267995227,0.0906385380521002,0.123206571858318,0.165398063918699,0.218494596526867,0.282920224809678,0.35770999714478,0.440192701659502,0.526166057266705,0.610658347680158,0.689025907760227,0.757904423903283,0.815635555898969,0.862126634415526,0.898373284055649,0.925924354678234,0.946463031543076,0.961552372486926,0.972518951075649,0.98042609268291,0.986094241675687,0.990140143814579,0.99301909699903,0.995062969555207,0.996511498476636,0.997536763127426,0.998261715022503,0.998773913481053,0.999135563087526,0.999390776899863,0.999570796223604,0.999697723694608,0.999787183860088,0.999850214624735,0.99989460942673,0.999925868335603,0.999947871312296,0.999963354400834,0.999974246311046,0.999981906191225,0.999987291518769,0.999991076597823,0.99999373616354,0.999995604347106,0.999996916249202,0.999997837242135,0.999998483616386,0.99999893712394,0.999999255219464,0.999999478269834,0.999999634627975,0.9999997442026,0.999999820969006,0.999999874734534,0.999999912379587,0.999999938729728,0.999999957168364,0.999999970067043,0.999999979087571,0.999999985394079,0.999999989801816,0.999999992881542,0.999999995032728,0.999999996534877,0.999999997583495,0.99999999831529,0.999999998825831,0.999999999181905,0.999999999430171,0.999999999603218,0.999999999723797,0.999999999807793,0.999999999866286,0.999999999907007,0.999999999935346,0.999999999955063,0.999999999968777,0.999999999978313,0.99999999998494,0.999999999989546,0.999999999992745,0.999999999994967,0.99999999999651,0.99999999999758,0.999999999998323,0.999999999998838,0.999999999999195,0.999999999999443,0.999999999999614,0.999999999999733,0.999999999999815,0.999999999999872,0.999999999999912,0.999999999999939,0.999999999999958,0.999999999999971,0.99999999999998,0.999999999999986,0.99999999999999,0.999999999999993,0.999999999999995,0.999999999999997,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6.83241527910774e-05,9.54873237695929e-05,0.000133503115843539,0.000186728144899856,0.000261275438793557,0.000365724840117101,0.000512120944391517,0.000717374332830747,0.00100522752046328,0.00140900964660958,0.00197548864295842,0.00277024192679207,0.00388511087584338,0.00544847979645188,0.00763931313189813,0.0107060523381173,0.0149915133079335,0.0209646200489088,0.0292587471129748,0.0407139081025538,0.0564149512395188,0.0777090941197525,0.106173174600946,0.143486887476607,0.191163609290553,0.25011645187408,0.320117734186964,0.399339175857402,0.484257965633563,0.570142820178922,0.652043054854338,0.725875852480915,0.789137513374547,0.841021807243093,0.882067844125458,0.913621337093944,0.937345268386693,0.954885284120375,0.967691925207688,0.976956594051166,0.98361369781149,0.98837353467337,0.991764523478227,0.994173898981601,0.995882439569389,0.997092208100256,0.997947840931112,0.998552469552182,0.998979424982829,0.999280741579046,0.999493285373733,0.999643145329799,0.999748767117503,0.99982318297203,0.999875594979448,0.999912497495078,0.999938471894712,0.999956748794645,0.999969605483547,0.999978646697336,0.999985002878545,0.999989470108501,0.999992608832958,0.999994813490218,0.999996361600971,0.999997448366828,0.999998211047708,0.999998746132374,0.999999121429084,0.999999384576691,0.999999569034184,0.999999698294489,0.99999978884811,0.999999852266911,0.999999896668811,0.999999927747033,0.999999949493145,0.999999964704844,0.999999975342458,0.999999982779167,0.999999987976582,0.999999991607895,0.999999994144245,0.999999995915268,0.999999997151523,0.999999998014224,0.999999998616065,0.999999999035796,0.999999999328433,0.999999999532397,0.999999999674514,0.999999999773507,0.999999999842441,0.999999999890429,0.999999999923824,0.999999999947057,0.999999999963216,0.999999999974451,0.99999999998226,0.999999999987686,0.999999999991455,0.999999999994072,0.999999999995889,0.99999999999715,0.999999999998025,0.999999999998632,0.999999999999052,0.999999999999344,0.999999999999546,0.999999999999686,0.999999999999782,0.99999999999985,0.999999999999896,0.999999999999928,0.99999999999995,0.999999999999966,0.999999999999976,0.999999999999984,0.999999999999989,0.999999999999992,0.999999999999995,0.999999999999996,0.999999999999997,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.77937102323673e-05,8.07676733010558e-05,0.00011291964394767,0.000157933819690631,0.000220979823583245,0.00030931371377313,0.000433122499875265,0.000606710459858022,0.00085016458699886,0.00119169028658612,0.00167088176490951,0.00234328987788154,0.00328677874756746,0.00461032369910648,0.00646609118239918,0.00906583051265156,0.0127027289892985,0.0177797836755474,0.0248451195056916,0.0346329786501044,0.0481054194161267,0.0664828880479454,0.0912407733653413,0.124034718555664,0.16650613762421,0.219927168220002,0.284696185680231,0.35980537335596,0.442530897474685,0.528624202865138,0.613091426830151,0.691299452524951,0.759921098774674,0.817345914182778,0.863524414445714,0.899482261337975,0.926784118121035,0.947117909086413,0.962044562159138,0.972885163058641,0.980696514680993,0.986292788748451,0.990285283620345,0.993124837559425,0.995139801528073,0.996567206217452,0.997577083850257,0.99829085583584,0.998794947628038,0.999150728847975,0.99940170058263,0.999578657211435,0.999703375890535,0.999791244662974,0.999853129897524,0.999896700810123,0.999927367631432,0.999948945426334,0.999964123410062,0.999974796533629,0.999982299630489,0.999987572680003,0.999991277404013,0.999993879497022,0.999995706599078,0.999996989153557,0.999997889193497,0.999998520616733,0.999998963461982,0.999999273957897,0.999999491594559,0.99999964409822,0.999999750929964,0.99999982574553,0.999999878124263,0.999999914783982,0.999999940434386,0.999999958376347,0.999999970922659,0.999999979693321,0.999999985822732,0.999999990105008,0.999999993095896,0.999999995184206,0.999999996641874,0.999999997659038,0.999999998368602,0.999999998863438,0.999999999208422,0.99999999944886,0.999999999616384,0.999999999733069,0.999999999814319,0.999999999870877,0.999999999910236,0.999999999937616,0.999999999956659,0.999999999969898,0.999999999979099,0.999999999985493,0.999999999989933,0.999999999993017,0.999999999995158,0.999999999996643,0.999999999997673,0.999999999998388,0.999999999998884,0.999999999999227,0.999999999999465,0.99999999999963,0.999999999999744,0.999999999999823,0.999999999999878,0.999999999999915,0.999999999999942,0.99999999999996,0.999999999999972,0.999999999999981,0.999999999999987,0.999999999999991,0.999999999999994,0.999999999999996,0.999999999999997,0.999999999999998,0.999999999999999,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.88819187658749e-05,6.83109737106041e-05,9.55010714342721e-05,0.000133567432108931,0.000186881346585645,0.000261578528419257,0.000366273604683036,0.000513064139491162,0.000718940890113398,0.0010077670804248,0.00141305268012445,0.001981835213552,0.00278009204532541,0.0039002547192813,0.00547157304167956,0.0076742712218793,0.0107586067317768,0.0150699798092127,0.0210809273286654,0.0294297483145297,0.0409629237261586,0.0567733255931357,0.0782172394464452,0.106880102525915,0.144446688194299,0.192427130863966,0.251717353560318,0.322054973099735,0.401562415818664,0.486665234557773,0.572596413544647,0.654399732234891,0.728018093723566,0.790992530298861,0.842563736757058,0.883307693048211,0.914592553178601,0.938090863882269,0.955448962095785,0.968113172442607,0.977268674291343,0.983843391080154,0.988541751216582,0.991887247436912,0.994263166978685,0.995947218514666,0.997139125838172,0.99798176801447,0.998576969532804,0.998997096388563,0.999293474249391,0.999502450823653,0.999649737170429,0.999753504119816,0.99982658442522,0.999878035629385,0.999914247501983,0.999939725839219,0.99995764669993,0.999970248029957,0.999979106220455,0.99998533131055,0.999989704706629,0.99999277630788,0.99999493297868,0.999996446804489,0.999997509089173,0.999998254299371,0.999998776923384,0.999999143337717,0.999999400157139,0.999999580108603,0.999999706162067,0.999999794434652,0.999999856231784,0.999999899481373,0.999999929741211,0.999999950906388,0.99999996570591,0.999999976051225,0.99999998328075,0.999999988331378,0.999999991858745,0.999999994321523,0.999999996040495,0.999999997239941,0.999999998076626,0.999999998660086,0.999999999066837,0.999999999350311,0.99999999954781,0.999999999685368,0.999999999781148,0.999999999847817,0.999999999894209,0.999999999926482,0.999999999948925,0.999999999964528,0.999999999975372,0.999999999982906,0.999999999988139,0.999999999991773,0.999999999994295,0.999999999996045,0.999999999997259,0.999999999998101,0.999999999998685,0.99999999999909,0.99999999999937,0.999999999999564,0.999999999999698,0.999999999999792,0.999999999999856,0.9999999999999,0.999999999999931,0.999999999999952,0.999999999999967,0.999999999999977,0.999999999999984,0.999999999999989,0.999999999999993,0.999999999999995,0.999999999999996,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4.13406521409505e-05,5.77702885867623e-05,8.07621363396017e-05,0.00011295002838502,0.000158029785379423,0.000221189110916818,0.00030971193149012,0.000433827883298229,0.000607906018246059,0.000852131191849777,0.00119485589017674,0.00167589428181115,0.00235112457044399,0.00329889553355502,0.00462889593966035,0.00649433533951633,0.00910847518488369,0.0127666705329873,0.0178749793634822,0.0249857579148298,0.0348389210024224,0.0484037909318407,0.066909466448202,0.0918404273582176,0.124859614723035,0.167609987690472,0.221354034612983,0.286464218314012,0.361889726851769,0.444854265158182,0.531063564325397,0.615502445065095,0.693549084580277,0.761913760647557,0.819033736491745,0.864902212175941,0.900574313581846,0.927630050958649,0.947761791363221,0.962528190751657,0.97324481266826,0.980961964947607,0.986487602125967,0.990427638006737,0.99322851060922,0.995215104846434,0.99662178718057,0.997616576062027,0.998319388679725,0.998815536396672,0.999165568814016,0.99941238625179,0.999586344514898,0.999708901477727,0.999795213263145,0.999855978085125,0.999898743425744,0.999928831504777,0.999949993831765,0.999964873775125,0.999975333245385,0.999982683286033,0.999987846761508,0.999991473090714,0.99999401913103,0.999995806179507,0.99999706012995,0.999997939754416,0.999998556614931,0.99999898907819,0.999999292176723,0.999999504545475,0.999999653299709,0.999999757464216,0.999999830383377,0.999999881414462,0.999999917116986,0.999999942087864,0.999999959547661,0.999999971752016,0.999999980280278,0.999999986237942,0.99999999039859,0.999999993303383,0.999999995330779,0.99999999674537,0.999999997732084,0.999999998420134,0.999999998899777,0.999999999234035,0.999999999466906,0.999999999629092,0.999999999742015,0.999999999820613,0.999999999875304,0.999999999913348,0.999999999939804,0.999999999958195,0.999999999970976,0.999999999979856,0.999999999986024,0.999999999990306,0.999999999993278,0.999999999995341,0.999999999996771,0.999999999997763,0.999999999998451,0.999999999998928,0.999999999999258,0.999999999999487,0.999999999999645,0.999999999999755,0.99999999999983,0.999999999999883,0.999999999999919,0.999999999999944,0.999999999999961,0.999999999999973,0.999999999999982,0.999999999999987,0.999999999999991,0.999999999999994,0.999999999999996,0.999999999999997,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3.49597127819715e-05,4.88517175142725e-05,6.82917585178134e-05,9.5506437692597e-05,0.000133620137173562,0.000187018501293438,0.000261859496884039,0.000366791956950022,0.000513965644925601,0.000720450478691118,0.00101022906216275,0.00141699047470522,0.00198803963360159,0.00278975108346348,0.00391514312251861,0.00549432695831646,0.00770878180426852,0.0108105758484646,0.015147688082581,0.0211962626750902,0.0295995176799217,0.041210395313592,0.0571297815015516,0.0787230080243319,0.107584062573845,0.145402698166377,0.19368563857952,0.25331139225253,0.323982676121522,0.403772622627042,0.48905551375309,0.57502933074113,0.656733148301262,0.730136143461722,0.79282413676981,0.84408437318969,0.884529136081921,0.915548489144013,0.93882416493218,0.956002980750763,0.968526965650143,0.977575079160732,0.984068806541243,0.988706767709531,0.992007591285071,0.994350672499127,0.996010696815993,0.997185086360566,0.998014992185742,0.998600954290131,0.99901439073227,0.999305931343884,0.999511415111463,0.999656182328944,0.999758134272843,0.999829908118002,0.999880419738693,0.999915956432133,0.999940949965636,0.999958522976831,0.999970874900221,0.99997955438995,0.999985651525474,0.999989933361896,0.999992939487688,0.999995049365008,0.999996529768981,0.99999756819651,0.999998296386878,0.999998806875757,0.999999164642586,0.999999415303184,0.999999590870661,0.999999713805175,0.999999799859978,0.999999860080939,0.999999902210923,0.999999931675872,0.999999952276984,0.999999966676435,0.999999976738133,0.999999983766693,0.999999988674993,0.999999992101606,0.999999994493094,0.999999996161648,0.999999997325454,0.999999998136956,0.99999999870263,0.999999999096825,0.99999999937144,0.99999999956269,0.999999999695843,0.999999999788519,0.999999999853001,0.999999999897854,0.999999999929043,0.999999999950724,0.999999999965791,0.999999999976259,0.999999999983529,0.999999999988576,0.999999999992079,0.99999999999451,0.999999999996195,0.999999999997364,0.999999999998175,0.999999999998737,0.999999999999126,0.999999999999395,0.999999999999582,0.999999999999711,0.9999999999998,0.999999999999862,0.999999999999905,0.999999999999934,0.999999999999955,0.999999999999969,0.999999999999978,0.999999999999985,0.99999999999999,0.999999999999993,0.999999999999995,0.999999999999997,0.999999999999998,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.95610512156277e-05,4.1306313590867e-05,5.77417366131676e-05,8.07494640498935e-05,0.000112970511223803,0.000158112042835324,0.000221379466401078,0.000310084071024754,0.000434497444197393,0.000609052515983143,0.000854030825098394,0.00119793040092352,0.00168078339207796,0.00235879282976243,0.00331078899807499,0.00464717026096663,0.00652218469908129,0.00915060066473121,0.01282993524377,0.0179693013885103,0.025125280734643,0.0350434546602451,0.048700401506264,0.0673338575413535,0.0924373602709972,0.125681077753474,0.168709382790899,0.222774914497449,0.288223999474676,0.363962713459914,0.44716247466038,0.533483868091457,0.617891221283277,0.695774731313991,0.763882437127819,0.820699124775375,0.866260172201426,0.901649600161857,0.928462307772814,0.94839481703759,0.963003376380282,0.973597996991771,0.981222521297827,0.986678743053703,0.990567254540283,0.993330152726144,0.995288907426388,0.996675262547115,0.99765525575919,0.998347325589436,0.998835688813484,0.999180089737451,0.999422838945865,0.99959386188619,0.999714303245225,0.999799091730174,0.999858760720805,0.999900738407856,0.999930260793563,0.999951017146782,0.999965605951538,0.999975856781558,0.999983057404304,0.999988113944254,0.999991663790677,0.999994155162844,0.999995903159609,0.999997129230467,0.999997988962949,0.999998591638767,0.99999901399283,0.999999309890714,0.999999517133343,0.999999662240269,0.999999763811046,0.99999983488668,0.999999884608132,0.999999919380775,0.999999943691741,0.999999960683449,0.999999972555944,0.999999980849041,0.999999986640143,0.999999990682874,0.99999999350423,0.999999995472612,0.999999996845483,0.999999997802717,0.999999998469947,0.99999999893489,0.999999999258776,0.99999999948433,0.999999999641359,0.999999999750647,0.999999999826685,0.999999999879573,0.999999999916348,0.999999999941911,0.999999999959675,0.999999999972015,0.999999999980585,0.999999999986535,0.999999999990664,0.999999999993529,0.999999999995516,0.999999999996894,0.99999999999785,0.999999999998511,0.99999999999897,0.999999999999287,0.999999999999507,0.999999999999659,0.999999999999765,0.999999999999837,0.999999999999888,0.999999999999922,0.999999999999946,0.999999999999963,0.999999999999974,0.999999999999982,0.999999999999988,0.999999999999991,0.999999999999994,0.999999999999996,0.999999999999997,0.999999999999998,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
